INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2020.07.10,감자,15200,감자,0,특,20,20kg상자,20500,30000,21223,70,"21,153(100.3%)","25,976(81.7%)","22,331(95%)"
2020.07.10,감자,15200,감자,1,상,20,20kg상자,14000,20500,16857,-904,"17,761(94.9%)","19,985(84.3%)","17,064(98.8%)"
2020.07.10,감자,15200,감자,2,보통,20,20kg상자,8000,14000,11962,-1297,"13,259(90.2%)","14,826(80.7%)","11,159(107.2%)"
2020.07.10,감자,15200,감자,3,하,20,20kg상자,1000,8000,5465,-1447,"6,912(79.1%)","7,325(74.6%)","4,748(115.1%)"
2020.07.11,감자,15200,감자,0,특,20,20kg상자,21000,23000,22364,1141,"21,223(105.4%)","25,063(89.2%)","25,444(87.9%)"
2020.07.11,감자,15200,감자,1,상,20,20kg상자,15500,21000,18424,1567,"16,857(109.3%)","19,284(95.5%)","20,938(88%)"
2020.07.11,감자,15200,감자,2,보통,20,20kg상자,8500,15500,12081,119,"11,962(101%)","14,150(85.4%)","15,179(79.6%)"
2020.07.11,감자,15200,감자,3,하,20,20kg상자,1000,8500,4857,-608,"5,465(88.9%)","6,893(70.5%)","6,932(70.1%)"
2020.07.13,감자,15200,감자,0,특,20,20kg상자,23000,33000,23635,1271,"22,364(105.7%)","24,476(96.6%)","23,351(101.2%)"
2020.07.13,감자,15200,감자,1,상,20,20kg상자,18500,23000,20812,2388,"18,424(113%)","18,816(110.6%)","20,526(101.4%)"
2020.07.13,감자,15200,감자,2,보통,20,20kg상자,11000,18500,15069,2988,"12,081(124.7%)","13,425(112.2%)","14,562(103.5%)"
2020.07.13,감자,15200,감자,3,하,20,20kg상자,1000,11000,7047,2190,"4,857(145.1%)","6,376(110.5%)","7,652(92.1%)"
2020.07.14,감자,15200,감자,0,특,20,20kg상자,23000,30000,23993,358,"23,635(101.5%)","24,023(99.9%)","23,351(102.7%)"
2020.07.14,감자,15200,감자,1,상,20,20kg상자,16500,23000,19152,-1660,"20,812(92%)","18,805(101.8%)","20,526(93.3%)"
2020.07.14,감자,15200,감자,2,보통,20,20kg상자,11000,16500,13379,-1690,"15,069(88.8%)","13,432(99.6%)","14,562(91.9%)"
2020.07.14,감자,15200,감자,3,하,20,20kg상자,2000,11000,7034,-13,"7,047(99.8%)","6,329(111.1%)","7,652(91.9%)"
2020.07.15,감자,15200,감자,0,특,20,20kg상자,22000,35000,23057,-936,"23,993(96.1%)","23,661(97.4%)","24,217(95.2%)"
2020.07.15,감자,15200,감자,1,상,20,20kg상자,16500,22000,18603,-549,"19,152(97.1%)","18,627(99.9%)","19,521(95.3%)"
2020.07.15,감자,15200,감자,2,보통,20,20kg상자,9500,16500,13068,-311,"13,379(97.7%)","13,127(99.6%)","13,392(97.6%)"
2020.07.15,감자,15200,감자,3,하,20,20kg상자,1000,9500,5996,-1038,"7,034(85.2%)","6,251(95.9%)","6,363(94.2%)"
2020.07.16,감자,15200,감자,0,특,20,20kg상자,33000,35000,33008,9951,"23,057(143.2%)","22,571(146.2%)","23,804(138.7%)"
2020.07.16,감자,15200,감자,1,상,20,20kg상자,18000,33000,20772,2169,"18,603(111.7%)","18,602(111.7%)","19,980(104%)"
2020.07.16,감자,15200,감자,2,보통,20,20kg상자,10000,18000,14383,1315,"13,068(110.1%)","13,136(109.5%)","13,073(110%)"
2020.07.16,감자,15200,감자,3,하,20,20kg상자,2000,10000,6790,794,"5,996(113.2%)","6,219(109.2%)","6,341(107.1%)"
2020.07.17,감자,15200,감자,0,특,20,20kg상자,23500,45000,24784,-8224,"33,008(75.1%)","24,547(101%)","22,530(110%)"
2020.07.17,감자,15200,감자,1,상,20,20kg상자,16500,23500,19796,-976,"20,772(95.3%)","19,103(103.6%)","19,224(103%)"
2020.07.17,감자,15200,감자,2,보통,20,20kg상자,10500,16500,14133,-250,"14,383(98.3%)","13,324(106.1%)","12,338(114.5%)"
2020.07.17,감자,15200,감자,3,하,20,20kg상자,1500,10500,6396,-394,"6,790(94.2%)","6,198(103.2%)","5,963(107.3%)"
2020.07.18,감자,15200,감자,0,특,20,20kg상자,24000,48500,24631,-153,"24,784(99.4%)","25,140(98%)","23,124(106.5%)"
2020.07.18,감자,15200,감자,1,상,20,20kg상자,18000,24000,20492,696,"19,796(103.5%)","19,593(104.6%)","18,368(111.6%)"
2020.07.18,감자,15200,감자,2,보통,20,20kg상자,13000,18000,15954,1821,"14,133(112.9%)","13,686(116.6%)","13,151(121.3%)"
2020.07.18,감자,15200,감자,3,하,20,20kg상자,1000,13000,7322,926,"6,396(114.5%)","6,353(115.3%)","7,014(104.4%)"
2020.07.20,감자,15200,감자,0,특,20,20kg상자,28500,36000,29116,4485,"24,631(118.2%)","25,518(114.1%)","22,084(131.8%)"
2020.07.20,감자,15200,감자,1,상,20,20kg상자,21500,28500,24716,4224,"20,492(120.6%)","19,938(124%)","18,964(130.3%)"
2020.07.20,감자,15200,감자,2,보통,20,20kg상자,16000,21500,19213,3259,"15,954(120.4%)","14,331(134.1%)","11,688(164.4%)"
2020.07.20,감자,15200,감자,3,하,20,20kg상자,2000,16000,10254,2932,"7,322(140%)","6,764(151.6%)","4,873(210.4%)"
2020.07.21,감자,15200,감자,0,특,20,20kg상자,26000,37000,26716,-2400,"29,116(91.8%)","26,432(101.1%)","22,084(121%)"
2020.07.21,감자,15200,감자,1,상,20,20kg상자,20000,26000,22864,-1852,"24,716(92.5%)","20,589(111%)","18,964(120.6%)"
2020.07.21,감자,15200,감자,2,보통,20,20kg상자,14000,20000,17082,-2131,"19,213(88.9%)","15,022(113.7%)","11,688(146.1%)"
2020.07.21,감자,15200,감자,3,하,20,20kg상자,2000,14000,8219,-2035,"10,254(80.2%)","7,299(112.6%)","4,873(168.7%)"
2020.07.22,감자,15200,감자,0,특,20,20kg상자,24000,44000,25080,-1636,"26,716(93.9%)","26,885(93.3%)","24,151(103.8%)"
2020.07.22,감자,15200,감자,1,상,20,20kg상자,18000,24000,20586,-2278,"22,864(90%)","21,207(97.1%)","19,551(105.3%)"
2020.07.22,감자,15200,감자,2,보통,20,20kg상자,11500,18000,15329,-1753,"17,082(89.7%)","15,639(98%)","13,314(115.1%)"
2020.07.22,감자,15200,감자,3,하,20,20kg상자,1500,11500,6871,-1348,"8,219(83.6%)","7,496(91.7%)","5,167(133%)"
2020.07.23,감자,15200,감자,0,특,20,20kg상자,24000,50000,25409,329,"25,080(101.3%)","27,223(93.3%)","22,596(112.4%)"
2020.07.23,감자,15200,감자,1,상,20,20kg상자,17500,24000,19980,-606,"20,586(97.1%)","21,538(92.8%)","19,868(100.6%)"
2020.07.23,감자,15200,감자,2,보통,20,20kg상자,14000,17500,15556,227,"15,329(101.5%)","16,016(97.1%)","14,321(108.6%)"
2020.07.23,감자,15200,감자,3,하,20,20kg상자,2000,14000,8701,1830,"6,871(126.6%)","7,642(113.9%)","6,414(135.7%)"
2020.07.24,감자,15200,감자,0,특,20,20kg상자,23000,43500,24558,-851,"25,409(96.7%)","25,956(94.6%)","23,972(102.4%)"
2020.07.24,감자,15200,감자,1,상,20,20kg상자,15000,23000,18378,-1602,"19,980(92%)","21,406(85.9%)","20,219(90.9%)"
2020.07.24,감자,15200,감자,2,보통,20,20kg상자,11000,15000,13458,-2098,"15,556(86.5%)","16,211(83%)","13,075(102.9%)"
2020.07.24,감자,15200,감자,3,하,20,20kg상자,1500,11000,7754,-947,"8,701(89.1%)","7,961(97.4%)","5,957(130.2%)"
2020.07.25,감자,15200,감자,0,특,20,20kg상자,24500,43000,25982,1424,"24,558(105.8%)","25,918(100.2%)","23,907(108.7%)"
2020.07.25,감자,15200,감자,1,상,20,20kg상자,16000,24500,19301,923,"18,378(105%)","21,169(91.2%)","19,910(96.9%)"
2020.07.25,감자,15200,감자,2,보통,20,20kg상자,11000,16000,13803,345,"13,458(102.6%)","16,099(85.7%)","13,314(103.7%)"
2020.07.25,감자,15200,감자,3,하,20,20kg상자,1500,11000,6904,-850,"7,754(89%)","8,187(84.3%)","6,724(102.7%)"
2020.07.27,감자,15200,감자,0,특,20,20kg상자,26000,30000,26543,561,"25,982(102.2%)","26,144(101.5%)","22,066(120.3%)"
2020.07.27,감자,15200,감자,1,상,20,20kg상자,19500,26000,22718,3417,"19,301(117.7%)","20,971(108.3%)","18,461(123.1%)"
2020.07.27,감자,15200,감자,2,보통,20,20kg상자,12500,19500,15680,1877,"13,803(113.6%)","15,740(99.6%)","11,848(132.3%)"
2020.07.27,감자,15200,감자,3,하,20,20kg상자,2000,12500,7706,802,"6,904(111.6%)","8,117(94.9%)","5,556(138.7%)"
2020.07.28,감자,15200,감자,0,특,20,20kg상자,29000,30000,29565,3022,"26,543(111.4%)","25,715(115%)","22,066(134%)"
2020.07.28,감자,15200,감자,1,상,20,20kg상자,21000,29000,24401,1683,"22,718(107.4%)","20,638(118.2%)","18,461(132.2%)"
2020.07.28,감자,15200,감자,2,보통,20,20kg상자,15000,21000,17628,1948,"15,680(112.4%)","15,151(116.3%)","11,848(148.8%)"
2020.07.28,감자,15200,감자,3,하,20,20kg상자,2500,15000,9252,1546,"7,706(120.1%)","7,693(120.3%)","5,556(166.5%)"
2020.07.29,감자,15200,감자,0,특,20,20kg상자,28000,29500,28476,-1089,"29,565(96.3%)","26,190(108.7%)","23,932(119%)"
2020.07.29,감자,15200,감자,1,상,20,20kg상자,22000,28000,25640,1239,"24,401(105.1%)","20,894(122.7%)","19,081(134.4%)"
2020.07.29,감자,15200,감자,2,보통,20,20kg상자,14000,22000,17308,-320,"17,628(98.2%)","15,242(113.6%)","11,352(152.5%)"
2020.07.29,감자,15200,감자,3,하,20,20kg상자,2000,14000,7928,-1324,"9,252(85.7%)","7,865(100.8%)","5,349(148.2%)"
2020.07.30,감자,15200,감자,0,특,20,20kg상자,30500,42000,31092,2616,"28,476(109.2%)","26,756(116.2%)","23,719(131.1%)"
2020.07.30,감자,15200,감자,1,상,20,20kg상자,23500,30500,26561,921,"25,640(103.6%)","21,736(122.2%)","20,075(132.3%)"
2020.07.30,감자,15200,감자,2,보통,20,20kg상자,11500,23500,17412,104,"17,308(100.6%)","15,572(111.8%)","12,127(143.6%)"
2020.07.30,감자,15200,감자,3,하,20,20kg상자,2500,11500,7067,-861,"7,928(89.1%)","8,041(87.9%)","5,370(131.6%)"
2020.07.31,감자,15200,감자,0,특,20,20kg상자,29000,31000,29536,-1556,"31,092(95%)","27,703(106.6%)","22,746(129.9%)"
2020.07.31,감자,15200,감자,1,상,20,20kg상자,24000,29000,26320,-241,"26,561(99.1%)","22,833(115.3%)","19,708(133.5%)"
2020.07.31,감자,15200,감자,2,보통,20,20kg상자,14000,24000,17988,576,"17,412(103.3%)","15,882(113.3%)","12,964(138.8%)"
2020.07.31,감자,15200,감자,3,하,20,20kg상자,2000,14000,8534,1467,"7,067(120.8%)","7,769(109.8%)","5,634(151.5%)"
2020.08.03,감자,15200,감자,0,특,20,20kg상자,28000,45000,29158,29158,0,"29,042(100.4%)",0
2020.08.03,감자,15200,감자,1,상,20,20kg상자,22000,28000,25267,25267,0,"25,128(100.6%)",0
2020.08.03,감자,15200,감자,2,보통,20,20kg상자,11000,22000,16640,16640,0,"17,203(96.7%)",0
2020.08.03,감자,15200,감자,3,하,20,20kg상자,2000,11000,6593,6593,0,"8,097(81.4%)",0
2020.08.04,감자,15200,감자,0,특,20,20kg상자,28000,32000,28672,-486,"29,158(98.3%)","29,565(97%)",0
2020.08.04,감자,15200,감자,1,상,20,20kg상자,21500,28000,24365,-902,"25,267(96.4%)","25,638(95%)",0
2020.08.04,감자,15200,감자,2,보통,20,20kg상자,12500,21500,16381,-259,"16,640(98.4%)","17,395(94.2%)",0
2020.08.04,감자,15200,감자,3,하,20,20kg상자,2000,12500,7151,558,"6,593(108.5%)","7,875(90.8%)",0
2020.08.05,감자,15200,감자,0,특,20,20kg상자,28000,36000,28652,-20,"28,672(99.9%)","29,387(97.5%)","23,818(120.3%)"
2020.08.05,감자,15200,감자,1,상,20,20kg상자,21500,28000,24128,-237,"24,365(99%)","25,631(94.1%)","21,002(114.9%)"
2020.08.05,감자,15200,감자,2,보통,20,20kg상자,10000,21500,16241,-140,"16,381(99.1%)","17,146(94.7%)","14,301(113.6%)"
2020.08.05,감자,15200,감자,3,하,20,20kg상자,2000,10000,7174,23,"7,151(100.3%)","7,455(96.2%)","5,657(126.8%)"
2020.08.06,감자,15200,감자,0,특,20,20kg상자,30000,45000,31207,2555,"28,652(108.9%)","29,422(106.1%)","21,417(145.7%)"
2020.08.06,감자,15200,감자,1,상,20,20kg상자,23500,30000,25373,1245,"24,128(105.2%)","25,328(100.2%)","19,010(133.5%)"
2020.08.06,감자,15200,감자,2,보통,20,20kg상자,13500,23500,17996,1755,"16,241(110.8%)","16,932(106.3%)","13,010(138.3%)"
2020.08.06,감자,15200,감자,3,하,20,20kg상자,2000,13500,8699,1525,"7,174(121.3%)","7,304(119.1%)","4,913(177.1%)"
2020.08.07,감자,15200,감자,0,특,20,20kg상자,28500,35500,31027,-180,"31,207(99.4%)","29,445(105.4%)","21,590(143.7%)"
2020.08.07,감자,15200,감자,1,상,20,20kg상자,21000,28500,25519,146,"25,373(100.6%)","25,091(101.7%)","18,016(141.6%)"
2020.08.07,감자,15200,감자,2,보통,20,20kg상자,13500,21000,17534,-462,"17,996(97.4%)","17,049(102.8%)","13,970(125.5%)"
2020.08.07,감자,15200,감자,3,하,20,20kg상자,2000,13500,9366,667,"8,699(107.7%)","7,630(122.8%)","6,121(153%)"
2020.08.08,감자,15200,감자,0,특,20,20kg상자,40000,64000,48407,17380,"31,027(156%)","29,743(162.8%)","20,917(231.4%)"
2020.08.08,감자,15200,감자,1,상,20,20kg상자,26500,40000,31779,6260,"25,519(124.5%)","24,930(127.5%)","17,916(177.4%)"
2020.08.08,감자,15200,감자,2,보통,20,20kg상자,16000,26500,21863,4329,"17,534(124.7%)","16,958(128.9%)","12,772(171.2%)"
2020.08.08,감자,15200,감자,3,하,20,20kg상자,3000,16000,9821,455,"9,366(104.9%)","7,797(126%)","6,349(154.7%)"
2020.08.10,감자,15200,감자,0,특,20,20kg상자,36000,49000,37786,-10621,"48,407(78.1%)","32,854(115%)","20,175(187.3%)"
2020.08.10,감자,15200,감자,1,상,20,20kg상자,30500,36000,33575,1796,"31,779(105.7%)","26,072(128.8%)","14,732(227.9%)"
2020.08.10,감자,15200,감자,2,보통,20,20kg상자,20000,30500,25672,3809,"21,863(117.4%)","17,776(144.4%)","9,799(262%)"
2020.08.10,감자,15200,감자,3,하,20,20kg상자,2000,20000,12714,2893,"9,821(129.5%)","8,134(156.3%)","4,437(286.5%)"
2020.08.11,감자,15200,감자,0,특,20,20kg상자,36000,47000,37975,189,"37,786(100.5%)","34,292(110.7%)","20,175(188.2%)"
2020.08.11,감자,15200,감자,1,상,20,20kg상자,28000,36000,32285,-1290,"33,575(96.2%)","27,457(117.6%)","14,732(219.1%)"
2020.08.11,감자,15200,감자,2,보통,20,20kg상자,19000,28000,23493,-2179,"25,672(91.5%)","19,281(121.8%)","9,799(239.7%)"
2020.08.11,감자,15200,감자,3,하,20,20kg상자,2000,19000,10457,-2257,"12,714(82.2%)","9,154(114.2%)","4,437(235.7%)"
2020.08.12,감자,15200,감자,0,특,20,20kg상자,34000,44500,36765,-1210,"37,975(96.8%)","35,842(102.6%)","19,942(184.4%)"
2020.08.12,감자,15200,감자,1,상,20,20kg상자,26500,34000,30089,-2196,"32,285(93.2%)","28,777(104.6%)","16,494(182.4%)"
2020.08.12,감자,15200,감자,2,보통,20,20kg상자,17500,26500,21965,-1528,"23,493(93.5%)","20,467(107.3%)","12,930(169.9%)"
2020.08.12,감자,15200,감자,3,하,20,20kg상자,1000,17500,9726,-731,"10,457(93%)","9,705(100.2%)","6,108(159.2%)"
2020.08.13,감자,15200,감자,0,특,20,20kg상자,30000,40000,32864,-3901,"36,765(89.4%)","37,195(88.4%)","20,589(159.6%)"
2020.08.13,감자,15200,감자,1,상,20,20kg상자,23000,30000,25667,-4422,"30,089(85.3%)","29,770(86.2%)","15,445(166.2%)"
2020.08.13,감자,15200,감자,2,보통,20,20kg상자,15500,23000,19611,-2354,"21,965(89.3%)","21,421(91.6%)","11,318(173.3%)"
2020.08.13,감자,15200,감자,3,하,20,20kg상자,2000,15500,9042,-684,"9,726(93%)","10,131(89.3%)","6,554(138%)"
2020.08.14,감자,15200,감자,0,특,20,20kg상자,33000,40000,34351,1487,"32,864(104.5%)","37,471(91.7%)","20,346(168.8%)"
2020.08.14,감자,15200,감자,1,상,20,20kg상자,24000,33000,27247,1580,"25,667(106.2%)","29,819(91.4%)","16,778(162.4%)"
2020.08.14,감자,15200,감자,2,보통,20,20kg상자,16500,24000,21162,1551,"19,611(107.9%)","21,690(97.6%)","12,617(167.7%)"
2020.08.14,감자,15200,감자,3,하,20,20kg상자,2000,16500,10536,1494,"9,042(116.5%)","10,188(103.4%)","6,677(157.8%)"
2020.08.15,감자,15200,감자,0,특,20,20kg상자,33000,36000,34491,140,"34,351(100.4%)","38,025(90.7%)","21,209(162.6%)"
2020.08.15,감자,15200,감자,1,상,20,20kg상자,25500,33000,28476,1229,"27,247(104.5%)","30,107(94.6%)","17,466(163%)"
2020.08.15,감자,15200,감자,2,보통,20,20kg상자,17000,25500,21785,623,"21,162(102.9%)","22,294(97.7%)","12,254(177.8%)"
2020.08.15,감자,15200,감자,3,하,20,20kg상자,3000,17000,10741,205,"10,536(101.9%)","10,383(103.4%)","5,723(187.7%)"
2020.08.17,감자,15200,감자,0,특,20,20kg상자,36000,42000,36655,2164,"34,491(106.3%)","35,705(102.7%)","25,867(141.7%)"
2020.08.17,감자,15200,감자,1,상,20,20kg상자,27000,36000,31733,3257,"28,476(111.4%)","29,557(107.4%)","22,894(138.6%)"
2020.08.17,감자,15200,감자,2,보통,20,20kg상자,16500,27000,23156,1371,"21,785(106.3%)","22,281(103.9%)","17,354(133.4%)"
2020.08.17,감자,15200,감자,3,하,20,20kg상자,2000,16500,10761,20,"10,741(100.2%)","10,536(102.1%)","7,437(144.7%)"
2020.08.18,감자,15200,감자,0,특,20,20kg상자,33000,35500,33643,-3012,"36,655(91.8%)","35,517(94.7%)","25,867(130.1%)"
2020.08.18,감자,15200,감자,1,상,20,20kg상자,28000,33000,30773,-960,"31,733(97%)","29,250(105.2%)","22,894(134.4%)"
2020.08.18,감자,15200,감자,2,보통,20,20kg상자,19000,28000,23595,439,"23,156(101.9%)","21,862(107.9%)","17,354(136%)"
2020.08.18,감자,15200,감자,3,하,20,20kg상자,3000,19000,12631,1870,"10,761(117.4%)","10,211(123.7%)","7,437(169.8%)"
2020.08.19,감자,15200,감자,0,특,20,20kg상자,32000,39500,34164,521,"33,643(101.5%)","34,795(98.2%)","23,444(145.7%)"
2020.08.19,감자,15200,감자,1,상,20,20kg상자,23500,32000,28265,-2508,"30,773(91.8%)","28,998(97.5%)","20,724(136.4%)"
2020.08.19,감자,15200,감자,2,보통,20,20kg상자,16000,23500,20648,-2947,"23,595(87.5%)","21,879(94.4%)","16,871(122.4%)"
2020.08.19,감자,15200,감자,3,하,20,20kg상자,3000,16000,10333,-2298,"12,631(81.8%)","10,573(97.7%)","8,883(116.3%)"
2020.08.20,감자,15200,감자,0,특,20,20kg상자,32000,36000,33825,-339,"34,164(99%)","34,361(98.4%)","22,349(151.3%)"
2020.08.20,감자,15200,감자,1,상,20,20kg상자,24000,32000,27899,-366,"28,265(98.7%)","28,694(97.2%)","19,931(140%)"
2020.08.20,감자,15200,감자,2,보통,20,20kg상자,14500,24000,19985,-663,"20,648(96.8%)","21,660(92.3%)","16,507(121.1%)"
2020.08.20,감자,15200,감자,3,하,20,20kg상자,2000,14500,9668,-665,"10,333(93.6%)","10,674(90.6%)","9,553(101.2%)"
2020.08.21,감자,15200,감자,0,특,20,20kg상자,31000,38000,33471,-354,"33,825(99%)","34,522(97%)","21,832(153.3%)"
2020.08.21,감자,15200,감자,1,상,20,20kg상자,23500,31000,26747,-1152,"27,899(95.9%)","29,066(92%)","19,022(140.6%)"
2020.08.21,감자,15200,감자,2,보통,20,20kg상자,15000,23500,19896,-89,"19,985(99.6%)","21,722(91.6%)","15,959(124.7%)"
2020.08.21,감자,15200,감자,3,하,20,20kg상자,2000,15000,8894,-774,"9,668(92%)","10,778(82.5%)","8,451(105.2%)"
2020.08.22,감자,15200,감자,0,특,20,20kg상자,32500,41000,37226,3755,"33,471(111.2%)","34,375(108.3%)","21,342(174.4%)"
2020.08.22,감자,15200,감자,1,상,20,20kg상자,25000,32500,28255,1508,"26,747(105.6%)","28,982(97.5%)","18,695(151.1%)"
2020.08.22,감자,15200,감자,2,보통,20,20kg상자,14500,25000,19452,-444,"19,896(97.8%)","21,511(90.4%)","15,806(123.1%)"
2020.08.22,감자,15200,감자,3,하,20,20kg상자,2000,14500,8825,-69,"8,894(99.2%)","10,505(84%)","8,395(105.1%)"
2020.08.24,감자,15200,감자,0,특,20,20kg상자,34000,40000,36289,-937,"37,226(97.5%)","34,831(104.2%)","20,852(174%)"
2020.08.24,감자,15200,감자,1,상,20,20kg상자,29000,34000,31271,3016,"28,255(110.7%)","28,945(108%)","17,691(176.8%)"
2020.08.24,감자,15200,감자,2,보통,20,20kg상자,19500,29000,23655,4203,"19,452(121.6%)","21,122(112%)","14,150(167.2%)"
2020.08.24,감자,15200,감자,3,하,20,20kg상자,2000,19500,11451,2626,"8,825(129.8%)","10,185(112.4%)","7,053(162.4%)"
2020.08.25,감자,15200,감자,0,특,20,20kg상자,36500,39000,37606,1317,"36,289(103.6%)","34,770(108.2%)","20,852(180.3%)"
2020.08.25,감자,15200,감자,1,상,20,20kg상자,31000,36500,33448,2177,"31,271(107%)","28,868(115.9%)","17,691(189.1%)"
2020.08.25,감자,15200,감자,2,보통,20,20kg상자,21000,31000,25528,1873,"23,655(107.9%)","21,205(120.4%)","14,150(180.4%)"
2020.08.25,감자,15200,감자,3,하,20,20kg상자,2000,21000,12021,570,"11,451(105%)","10,300(116.7%)","7,053(170.4%)"
2020.08.26,감자,15200,감자,0,특,20,20kg상자,35000,37000,35676,-1930,"37,606(94.9%)","35,430(100.7%)","20,992(170%)"
2020.08.26,감자,15200,감자,1,상,20,20kg상자,28500,35000,32368,-1080,"33,448(96.8%)","29,314(110.4%)","16,663(194.3%)"
2020.08.26,감자,15200,감자,2,보통,20,20kg상자,20000,28500,25096,-432,"25,528(98.3%)","21,527(116.6%)","12,473(201.2%)"
2020.08.26,감자,15200,감자,3,하,20,20kg상자,2000,20000,13621,1600,"12,021(113.3%)","10,199(133.6%)","6,449(211.2%)"
2020.08.27,감자,15200,감자,0,특,20,20kg상자,35000,46000,40150,4474,"35,676(112.5%)","35,682(112.5%)","19,123(210%)"
2020.08.27,감자,15200,감자,1,상,20,20kg상자,28000,35000,31772,-596,"32,368(98.2%)","29,998(105.9%)","16,564(191.8%)"
2020.08.27,감자,15200,감자,2,보통,20,20kg상자,22000,28000,25207,111,"25,096(100.4%)","22,269(113.2%)","13,311(189.4%)"
2020.08.27,감자,15200,감자,3,하,20,20kg상자,2000,22000,15564,1943,"13,621(114.3%)","10,747(144.8%)","7,124(218.5%)"
2020.08.28,감자,15200,감자,0,특,20,20kg상자,34000,36000,34585,-5565,"40,150(86.1%)","36,736(94.1%)","19,356(178.7%)"
2020.08.28,감자,15200,감자,1,상,20,20kg상자,27000,34000,30654,-1118,"31,772(96.5%)","30,644(100%)","16,004(191.5%)"
2020.08.28,감자,15200,감자,2,보통,20,20kg상자,20500,27000,23772,-1435,"25,207(94.3%)","23,139(102.7%)","12,918(184%)"
2020.08.28,감자,15200,감자,3,하,20,20kg상자,1000,20500,12031,-3533,"15,564(77.3%)","11,729(102.6%)","7,245(166.1%)"
2020.08.29,감자,15200,감자,0,특,20,20kg상자,31000,38000,32835,-1750,"34,585(94.9%)","36,922(88.9%)","17,882(183.6%)"
2020.08.29,감자,15200,감자,1,상,20,20kg상자,27000,31000,28899,-1755,"30,654(94.3%)","31,295(92.3%)","14,399(200.7%)"
2020.08.29,감자,15200,감자,2,보통,20,20kg상자,21000,27000,24268,496,"23,772(102.1%)","23,785(102%)","11,053(219.6%)"
2020.08.29,감자,15200,감자,3,하,20,20kg상자,2000,21000,13563,1532,"12,031(112.7%)","12,252(110.7%)","5,144(263.7%)"
2020.08.31,감자,15200,감자,0,특,20,20kg상자,30000,36000,31513,-1322,"32,835(96%)","36,190(87.1%)","20,065(157.1%)"
2020.08.31,감자,15200,감자,1,상,20,20kg상자,25000,30000,27870,-1029,"28,899(96.4%)","31,402(88.8%)","15,901(175.3%)"
2020.08.31,감자,15200,감자,2,보통,20,20kg상자,19000,25000,22796,-1472,"24,268(93.9%)","24,588(92.7%)","11,643(195.8%)"
